CODE,REGION,PROVINCIA,DISTRITO,NOMBRE DEL RECURSO,CATEGORIA,TIPO_DE_CATEGORIA,SUB_TIPO_CATEGORIA,URL,LATITUD,LONGITUD,REGION_GEOGRAFICA
11040,LIMA,LIMA,LURIN,Festividad Y Procesión Del Corpus Christi,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11040,,,0
11800,PUNO,PUNO,PUNO,Centro De Interpretación De Eco Artesanías De Totora Titikaka Chimu,MANIFESTACIONES CULTURALES,MUSEOS Y OTROS,Galerías Expositiva,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11800,-69.96096968650818,-15.855291646116552,1
11878,ICA,CHINCHA,EL CARMEN,El Hatajo De Negritos Y Pallitas De El Carmen,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11878,,,0
10816,CUSCO,CALCA,PISAC,Tradicional Misa En Quechua Pisac,FOLCLORE,CREENCIAS POPULARES,Tradiciones,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10816,,,1
11114,TUMBES,ZARUMILLA,MATAPALO,Parque Nacional Cerros De Amotape - El Caucho,SITIOS NATURALES,AREAS PROTEGIDAS,Parques Nacionales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11114,-80.588173,-4.316135,0
10343,HUANUCO,MARANON,HUACRACHUCO,Pinturas Rupestres De Ucurragra,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10343,-77.0934892505428,-8.625189382320922,1
10736,LIMA,LIMA,ANCON,Fiesta De La Virgen De La Asunción - Ancón,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10736,,,0
10732,LIMA,LIMA,ANCON,Fiesta De San Pedro De Ancón,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10732,,,0
10176,CUSCO,CALCA,SAN SALVADOR,Santuario Del Señor De Huanca,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Santuario,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10176,-71.802699,-13.486895,1
13731,JUNIN,JAUJA,LLOCLLAPAMPA,Fundo Ecoturístico Comunal De Yanama,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,EXPLOTACIONES AGROPECUARIAS Y PESQUERAS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13731,-75.6565219,-11.8018385,1
10180,JUNIN,CONCEPCION,CONCEPCION,El Pan De Anís De Concepción,FOLCLORE,GASTRONOMIA,Dulces Típicos,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10180,,,1
10722,CUSCO,CALCA,TARAY,Festividad De La Virgen Del Rosario De Taray,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10722,,,1
12280,AYACUCHO,HUAMANGA,QUINUA,Bosque De Usqu Willka,SITIOS NATURALES,ZONAS PAISAJISTICAS,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12280,-74.100702,-13.048928,1
10194,JUNIN,CONCEPCION,SANTA ROSA DE OCOPA,Fiesta Patronal De Santa Rosa De Ocopa,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10194,,,1
13485,JUNIN,TARMA,HUARICOLCA,Necropolis De Pacha Ñahuin,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Cementerios,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13485,-75.6503666,-11.5206106,1
10201,JUNIN,CONCEPCION,MATAHUASI,"Danza De Los Auquines De Matahuasi, Yanamuclo Y Maravilca.",FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10201,,,1
13587,JUNIN,JAUJA,APATA,"La Herranza De San José, Nueva Esperanza Y Chicche Auquicancha",ACONTECIMIENTOS PROGRAMADOS,FIESTAS,"Fiestas Tradicionales(Herranza, carnavales, otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13587,,,1
13733,LIMA,HUAURA,SAYAN,Bodega Línea De Sangre - Viña Porteros ,REALIZACIONES TECNICAS CIENTIFICAS Y ARTISTICAS CONTEMPORANEAS,EXPLOTACIONES INDUSTRIALES,"Bodegas de pisco, vinos y/u otros licores",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13733,-77.16512,-11.091,0
10209,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,Danza Los Pallos,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10209,,,0
13244,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,Cerro Icchal,SITIOS NATURALES,MONTANAS,Cerros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13244,-78.1648923088,-8.002700989942,0
11463,TUMBES,TUMBES,PAMPAS DE HOSPITAL,Cascada De Huarapal.,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=11463,-80.34736634664537,-3.779176502304471,0
10215,JUNIN,YAULI,SUITUCANCHA,Cascadas De Ticlio - Vadopaccha,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10215,-75.9945823,-11.8693757,1
13866,JUNIN,HUANCAYO,PUCARA,Laguna De Yauricocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13866,-75.0622168,-12.1813106,1
12690,LA LIBERTAD,JULCAN,HUASO,Bosque De Puyas Raimondi - Huaso,SITIOS NATURALES,ZONAS PAISAJISTICAS,Bosques,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12690,-78.48864230213263,-8.114096921119886,0
10220,JUNIN,YAULI,SUITUCANCHA,Mirador De Jerusalen,SITIOS NATURALES,ZONAS PAISAJISTICAS,Miradores naturales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10220,-75.937571,-11.7920619,1
13787,JUNIN,HUANCAYO,PUCARA,Casa Museo De La Flor Pucarina,MANIFESTACIONES CULTURALES,MUSEOS Y OTROS,Casas Museo,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13787,-75.1418121,-12.1727022,1
10224,JUNIN,YAULI,HUAYHUAY,Laguna De Lacsacocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10224,-76.018872,-11.782594,1
10226,JUNIN,YAULI,HUAYHUAY,Fundición De Callapampa,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Otros,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10226,-75.989071,-11.754776,1
10241,JUNIN,YAULI,MARCAPOMACOCHA,Catarata De Carispaccha,SITIOS NATURALES,CAIDAS DE AGUA,Cataratas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10241,-76.296,-11.417,1
10242,JUNIN,YAULI,MARCAPOMACOCHA,Campo De Batalla De Sangrar,MANIFESTACIONES CULTURALES,LUGARES HISTORICOS,Sitios de Batalla,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10242,-76.313,-11.491,1
10243,JUNIN,YAULI,MARCAPOMACOCHA,Laguna De Marcapomacocha,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10243,-76.347,-11.4,1
10244,JUNIN,YAULI,MARCAPOMACOCHA,Iglesia Matriz De Marcapomacocha,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10244,-76.336,-11.406,1
13234,LIMA,YAUYOS,HUANCAYA,Fiesta De Pascua De Reyes De Huancaya,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13234,,,0
10249,JUNIN,CHANCHAMAYO,VITOC,Piscina Natural De Palmapata,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10249,-75.3569745,-11.1840636,1
10734,LIMA,HUARAL,CHANCAY,Semana Santa De Chancay,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,Fiestas religiosas-patronales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10734,,,0
13303,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,Glaciar Chuecón,SITIOS NATURALES,MONTANAS,Nevado,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13303,-76.06874,-11.94301,0
13285,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,Laguna Colquepucro,SITIOS NATURALES,CUERPO DE AGUA,Lagunas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13285,-76.04368,-11.98061,0
12680,LA LIBERTAD,JULCAN,HUASO,Pinturas Rupestres De Chinchinvara,MANIFESTACIONES CULTURALES,SITIOS ARQUEOLOGICOS,Pintura Rupestre,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=12680,-78.37041104235479,-8.23031966826698,0
10256,LIMA,OYON,OYON,Iglesia Y Torres Excenta De San Cristóbal De Rapaz   ,MANIFESTACIONES CULTURALES,ARQUITECTURA Y ESPACIOS URBANOS,Iglesias,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10256,-76.70454,-10.87399,0
10798,LA LIBERTAD,JULCAN,JULCAN,Carnaval Tradicional Julcanero,ACONTECIMIENTOS PROGRAMADOS,FIESTAS,"Fiestas Tradicionales(Herranza, carnavales, otros)",https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10798,,,0
10265,JUNIN,CHANCHAMAYO,SAN RAMON,Comunidad Nativa Shipibo Konibo Shawan Rama,MANIFESTACIONES CULTURALES,PUEBLOS,Artesanales,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=10265,-75.328889,-11.106389,1
13910,JUNIN,JAUJA,PACA,Formaciones Rocosas De Pichjapuquio,SITIOS NATURALES,OTROS,Formaciones rocosas(bosque de piedra),https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13910,-75.5305266,-11.6771887,1
13724,JUNIN,JAUJA,PACA,Cascada De Pacapaccha,SITIOS NATURALES,CAIDAS DE AGUA,Cascadas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13724,-75.5281259,-11.6910576,1
13484,JUNIN,TARMA,HUARICOLCA,Caverna De Mama Huari,SITIOS NATURALES,CAVIDADES NATURALES,Grutas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13484,-75.6538349,-11.5380822,1
13010,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,Danza Del Aylli O Caballito Quinteño,FOLCLORE,MUSICAS Y DANZAS,Música y Danzas,https://consultasenlinea.mincetur.gob.pe/fichaInventario/index.aspx?cod_Ficha=13010,,,0
